species,genus,family,order,year,month,day,decimalLatitude,decimalLongitude,locality,individualCount,basisOfRecord,datasetName,institutionCode
Gracupica nigricollis,Gracupica,Sturnidae,Passeriformes,2025,8,25,22.482379,113.91487,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Himantopus himantopus,Himantopus,Recurvirostridae,Charadriiformes,2025,8,26,22.509027,114.11315,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Lonchura punctulata,Lonchura,Estrildidae,Passeriformes,2025,8,21,22.55465,113.875275,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Lanius schach,Lanius,Laniidae,Passeriformes,2025,8,22,22.52104,113.993684,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Copsychus saularis,Copsychus,Muscicapidae,Passeriformes,2025,8,23,22.656643,114.045824,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Egretta garzetta,Egretta,Ardeidae,Pelecaniformes,2025,8,31,22.611075,114.031225,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Amaurornis phoenicurus,Amaurornis,Rallidae,Gruiformes,2025,8,25,22.46272,114.048921,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Parus minor,Parus,Paridae,Passeriformes,2025,8,25,22.676996,113.850055,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Eudynamys scolopaceus,Eudynamys,Cuculidae,Cuculiformes,2025,8,23,22.504383,114.112783,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Pycnonotus aurigaster,Pycnonotus,Pycnonotidae,Passeriformes,2025,8,22,22.513001,113.951826,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Tachybaptus ruficollis,Tachybaptus,Podicipedidae,Podicipediformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Spilornis cheela,Spilornis,Accipitridae,Accipitriformes,2025,8,26,22.678549,113.850599,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Actitis hypoleucos,Actitis,Scolopacidae,Charadriiformes,2025,8,20,22.528566,114.220554,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Tringa ochropus,Tringa,Scolopacidae,Charadriiformes,2025,8,26,22.507596,114.112779,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Calidris subminuta,Calidris,Scolopacidae,Charadriiformes,2025,8,26,22.504101,114.027504,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Rostratula benghalensis,Rostratula,Rostratulidae,Charadriiformes,2025,8,26,22.508197,114.11886,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Garrulax perspicillatus,Garrulax,Leiothrichidae,Passeriformes,2025,8,23,22.525213,114.009316,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardea alba,Ardea,Ardeidae,Pelecaniformes,2025,8,20,22.469715,114.00866,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Spilopelia chinensis,Spilopelia,Columbidae,Columbiformes,2025,8,31,22.611075,114.031225,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Motacilla alba,Motacilla,Motacillidae,Passeriformes,2025,8,31,22.611075,114.031225,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Aethopyga christinae,Aethopyga,Nectariniidae,Passeriformes,2025,8,28,22.487839,113.904651,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Lonchura punctulata,Lonchura,Estrildidae,Passeriformes,2025,8,27,22.600584,114.258146,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Streptopelia decaocto,Streptopelia,Columbidae,Columbiformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Acridotheres cristatellus,Acridotheres,Sturnidae,Passeriformes,2025,8,24,22.598821,114.207982,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Streptopelia decaocto,Streptopelia,Columbidae,Columbiformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Alcedo atthis,Alcedo,Alcedinidae,Coraciiformes,2025,8,26,22.508748,114.110717,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Rostratula benghalensis,Rostratula,Rostratulidae,Charadriiformes,2025,8,26,22.508197,114.11886,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Prinia inornata,Prinia,Cisticolidae,Passeriformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Tringa nebularia,Tringa,Scolopacidae,Charadriiformes,2025,8,23,22.525193,114.009322,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Himantopus himantopus,Himantopus,Recurvirostridae,Charadriiformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardea alba,Ardea,Ardeidae,Pelecaniformes,2025,8,28,22.510839,113.950579,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Himantopus himantopus,Himantopus,Recurvirostridae,Charadriiformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Acridotheres cristatellus,Acridotheres,Sturnidae,Passeriformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Pycnonotus jocosus,Pycnonotus,Pycnonotidae,Passeriformes,2025,8,24,22.510614,114.035665,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Copsychus saularis,Copsychus,Muscicapidae,Passeriformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Cyornis hainanus,Cyornis,Muscicapidae,Passeriformes,2025,8,25,22.678133,113.851581,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Tringa ochropus,Tringa,Scolopacidae,Charadriiformes,2025,8,31,22.611075,114.031225,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Garrulax perspicillatus,Garrulax,Leiothrichidae,Passeriformes,2025,8,27,22.598821,114.207982,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardea alba,Ardea,Ardeidae,Pelecaniformes,2025,8,20,22.469715,114.00866,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Lanius schach,Lanius,Laniidae,Passeriformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Spilopelia chinensis,Spilopelia,Columbidae,Columbiformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Spilopelia chinensis,Spilopelia,Columbidae,Columbiformes,2025,8,31,22.611075,114.031225,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Tringa brevipes,Tringa,Scolopacidae,Charadriiformes,2025,8,31,22.51108,113.94177,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Pycnonotus sinensis,Pycnonotus,Pycnonotidae,Passeriformes,2025,8,21,22.717899,113.9677,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Eudynamys scolopaceus,Eudynamys,Cuculidae,Cuculiformes,2025,8,30,22.598819,114.207982,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Streptopelia decaocto,Streptopelia,Columbidae,Columbiformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Pycnonotus sinensis,Pycnonotus,Pycnonotidae,Passeriformes,2025,8,23,22.598821,114.207982,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Hirundo rustica,Hirundo,Hirundinidae,Passeriformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Numenius phaeopus,Numenius,Scolopacidae,Charadriiformes,2025,8,1,22.518786,113.983182,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Acridotheres tristis,Acridotheres,Sturnidae,Passeriformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Eudynamys scolopaceus,Eudynamys,Cuculidae,Cuculiformes,2025,8,2,22.780902,113.957934,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Lonchura striata,Lonchura,Estrildidae,Passeriformes,2025,8,29,22.508856,114.116624,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Copsychus saularis,Copsychus,Muscicapidae,Passeriformes,2025,8,27,22.598821,114.207982,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Prinia inornata,Prinia,Cisticolidae,Passeriformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Egretta garzetta,Egretta,Ardeidae,Pelecaniformes,2025,8,20,22.469715,114.00866,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Spilopelia chinensis,Spilopelia,Columbidae,Columbiformes,2025,8,21,22.592406,114.19309,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Garrulax perspicillatus,Garrulax,Leiothrichidae,Passeriformes,2025,8,24,22.510238,114.034833,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Egretta garzetta,Egretta,Ardeidae,Pelecaniformes,2025,8,28,22.51236,113.950557,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Prinia flaviventris,Prinia,Cisticolidae,Passeriformes,2025,8,27,22.598821,114.207982,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Egretta intermedia,Egretta,Ardeidae,Pelecaniformes,2025,8,27,22.492702,114.034778,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Egretta garzetta,Egretta,Ardeidae,Pelecaniformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardeola bacchus,Ardeola,Ardeidae,Pelecaniformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Passer montanus,Passer,Passeridae,Passeriformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Pluvialis fulva,Pluvialis,Charadriidae,Charadriiformes,2025,8,31,22.5105,113.951209,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Tringa nebularia,Tringa,Scolopacidae,Charadriiformes,2025,8,23,22.525223,114.009316,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Egretta garzetta,Egretta,Ardeidae,Pelecaniformes,2025,8,28,22.514105,113.954,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Actitis hypoleucos,Actitis,Scolopacidae,Charadriiformes,2025,8,31,22.511985,113.941132,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Pycnonotus aurigaster,Pycnonotus,Pycnonotidae,Passeriformes,2025,8,28,22.513149,113.94985,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Urocissa erythroryncha,Urocissa,Corvidae,Passeriformes,2025,8,27,22.598821,114.207982,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Egretta garzetta,Egretta,Ardeidae,Pelecaniformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Hirundo rustica,Hirundo,Hirundinidae,Passeriformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Cyanopica cyanus,Cyanopica,Corvidae,Passeriformes,2025,8,27,22.504792,114.082283,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Prinia inornata,Prinia,Cisticolidae,Passeriformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Garrulax pectoralis,Garrulax,Leiothrichidae,Passeriformes,2025,8,7,22.539111,114.28724,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Numenius phaeopus,Numenius,Scolopacidae,Charadriiformes,2025,8,23,22.524169,114.011315,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardeola bacchus,Ardeola,Ardeidae,Pelecaniformes,2025,8,19,22.552237,113.909815,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Acridotheres cristatellus,Acridotheres,Sturnidae,Passeriformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Acridotheres cristatellus,Acridotheres,Sturnidae,Passeriformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardea cinerea,Ardea,Ardeidae,Pelecaniformes,2025,8,20,22.469715,114.00866,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Tringa nebularia,Tringa,Scolopacidae,Charadriiformes,2025,8,29,22.508401,114.116806,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardeola bacchus,Ardeola,Ardeidae,Pelecaniformes,2025,8,20,22.52504,114.002753,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Sterna sumatrana,Sterna,Laridae,Charadriiformes,2025,8,21,22.540331,114.275742,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Himantopus himantopus,Himantopus,Recurvirostridae,Charadriiformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardea alba,Ardea,Ardeidae,Pelecaniformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Himantopus himantopus,Himantopus,Recurvirostridae,Charadriiformes,2025,8,24,22.505895,114.110664,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardeola bacchus,Ardeola,Ardeidae,Pelecaniformes,2025,8,26,22.50615,114.118184,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Streptopelia decaocto,Streptopelia,Columbidae,Columbiformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Numenius phaeopus,Numenius,Scolopacidae,Charadriiformes,2025,8,20,22.52489,114.002645,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Dicrurus hottentottus,Dicrurus,Dicruridae,Passeriformes,2025,8,23,22.525213,114.009305,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Pycnonotus jocosus,Pycnonotus,Pycnonotidae,Passeriformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardea cinerea,Ardea,Ardeidae,Pelecaniformes,2025,8,29,22.508851,114.116858,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Otus lettia,Otus,Strigidae,Strigiformes,2025,8,27,22.54286,114.05956,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardea alba,Ardea,Ardeidae,Pelecaniformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Acridotheres tristis,Acridotheres,Sturnidae,Passeriformes,2025,8,23,22.598821,114.207982,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Chroicocephalus ridibundus,Chroicocephalus,Laridae,Charadriiformes,2025,8,27,22.492672,114.034817,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Pica serica,Pica,Corvidae,Passeriformes,2025,8,26,22.511006,114.114465,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Tringa nebularia,Tringa,Scolopacidae,Charadriiformes,2025,8,26,22.508419,114.112753,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Lanius schach,Lanius,Laniidae,Passeriformes,2025,8,31,22.513828,113.94163,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardeola bacchus,Ardeola,Ardeidae,Pelecaniformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Gracupica nigricollis,Gracupica,Sturnidae,Passeriformes,2025,8,23,22.598821,114.207982,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Tringa glareola,Tringa,Scolopacidae,Charadriiformes,2025,8,26,22.509207,114.113527,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Orthotomus sutorius,Orthotomus,Cisticolidae,Passeriformes,2025,8,30,22.498769,114.032045,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Garrulax canorus,Garrulax,Leiothrichidae,Passeriformes,2025,8,24,22.598821,114.207982,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Zosterops simplex,Zosterops,Zosteropidae,Passeriformes,2025,8,27,22.598819,114.207982,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Copsychus saularis,Copsychus,Muscicapidae,Passeriformes,2025,8,24,22.514034,114.0375,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Himantopus himantopus,Himantopus,Recurvirostridae,Charadriiformes,2025,8,25,22.506378,114.110065,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardeola bacchus,Ardeola,Ardeidae,Pelecaniformes,2025,8,26,22.506159,114.118108,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Prinia inornata,Prinia,Cisticolidae,Passeriformes,2025,8,29,22.508855,114.116685,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Acridotheres tristis,Acridotheres,Sturnidae,Passeriformes,2025,8,26,22.506645,114.111559,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Tringa nebularia,Tringa,Scolopacidae,Charadriiformes,2025,8,29,22.50853,114.11731,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Acridotheres cristatellus,Acridotheres,Sturnidae,Passeriformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Pycnonotus jocosus,Pycnonotus,Pycnonotidae,Passeriformes,2025,8,31,22.47683,114.047211,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Gracupica nigricollis,Gracupica,Sturnidae,Passeriformes,2025,8,22,22.513995,113.94918,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Spilopelia chinensis,Spilopelia,Columbidae,Columbiformes,2025,8,27,22.595946,114.179467,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Halcyon smyrnensis,Halcyon,Alcedinidae,Coraciiformes,2025,8,3,22.452694,114.020411,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Pycnonotus jocosus,Pycnonotus,Pycnonotidae,Passeriformes,2025,8,27,22.598277,114.27018,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Columba livia,Columba,Columbidae,Columbiformes,2025,8,24,22.505215,114.110388,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Gracupica nigricollis,Gracupica,Sturnidae,Passeriformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Acridotheres cristatellus,Acridotheres,Sturnidae,Passeriformes,2025,8,29,22.492388,114.035865,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Ardeola speciosa,Ardeola,Ardeidae,Pelecaniformes,2025,8,31,22.495628,114.029523,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
Motacilla tschutschensis,Motacilla,Motacillidae,Passeriformes,2025,8,26,22.505797,114.110672,,,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist
